T	η
926.0	46.134339263236726
927.0	46.167303969579876
928.0	46.20025797456859
929.0	46.233201284133564
930.0	46.266133904184166
931.0	46.29905584060846
932.0	46.3319670992736
933.0	46.36486768602578
934.0	46.39775760669056
935.0	46.43063686707291
936.0	46.46350547295746
937.0	46.49636343010863
938.0	46.52921074427077
939.0	46.56204742116838
940.0	46.594873466506215
941.0	46.627688885969484
942.0	46.66049368522394
943.0	46.6932878699162
944.0	46.72607144567369
945.0	46.75884441810493
946.0	46.7916067927997
947.0	46.82435857532914
948.0	46.85709977124598
949.0	46.88983038608454
950.0	46.922550425361095
951.0	46.95525989457386
952.0	46.98795879920321
953.0	47.020647144711866
954.0	47.05332493654497
955.0	47.08599218013026
956.0	47.11864888087824
957.0	47.15129504418239
958.0	47.18393067541911
959.0	47.21655577994816
960.0	47.2491703631125
961.0	47.281774430238706
962.0	47.31436798663693
963.0	47.34695103760113
964.0	47.3795235884092
965.0	47.41208564432311
966.0	47.444637210589065
967.0	47.4771782924376
968.0	47.509708895083776
969.0	47.54222902372731
970.0	47.57473868355268
971.0	47.60723787972932
972.0	47.6397266174117
973.0	47.67220490173954
974.0	47.70467273783786
975.0	47.737130130817185
976.0	47.76957708577366
977.0	47.8020136077892
978.0	47.834439701931565
979.0	47.86685537325458
980.0	47.89926062679825
981.0	47.93165546758885
982.0	47.964039900639065
983.0	47.99641393094819
984.0	48.028777563502175
985.0	48.06113080327385
986.0	48.093473655222944
987.0	48.12580612429631
988.0	48.158128215428015
989.0	48.19043993353948
990.0	48.2227412835396
991.0	48.2550322703249
992.0	48.28731289877958
993.0	48.31958317377576
994.0	48.35184310017355
995.0	48.38409268282115
996.0	48.416331926554996
997.0	48.448560836199924
998.0	48.480779416569256
999.0	48.512987672464895
1000.0	48.545185608677535
